323,"{'lat': 42.9262068, 'lng': -89.3843837}"
324,"{'lat': 34.8440462, 'lng': -83.58802910000001}"
325,"{'lat': 41.8231526, 'lng': -87.7854172}"
326,"{'lat': 37.7834304, 'lng': -122.4101895}"
327,"{'lat': 42.0196416, 'lng': -91.51374159999999}"
328,"{'lat': 31.098448, 'lng': -97.69329040000001}"
329,"{'lat': 38.5951264, 'lng': -121.3462102}"
330,"{'lat': 31.8179246, 'lng': -106.5454878}"
331,"{'lat': 41.8371521, 'lng': -87.7090733}"
332,"{'lat': 39.9552303, 'lng': -75.1823196}"
333,"{'lat': 36.8001379, 'lng': -121.669648}"
334,"{'lat': 37.9407685, 'lng': -121.2756357}"
335,"{'lat': 41.299617, 'lng': -95.94695139999999}"
336,"{'lat': 34.039039, 'lng': -81.389178}"
337,"{'lat': 36.9232054, 'lng': -119.7939613}"
338,"{'lat': 33.8548525, 'lng': -118.2420129}"
339,"{'lat': 36.9232054, 'lng': -119.7939613}"
340,"{'lat': 41.905673, 'lng': -87.69167999999999}"
341,"{'lat': 40.288498, 'lng': -104.775699}"
342,"{'lat': 28.3780315, 'lng': -81.3667907}"
343,"{'lat': 34.1855104, 'lng': -118.6358641}"
344,"{'lat': 28.3782287, 'lng': -81.3663231}"
345,"{'lat': 28.3782287, 'lng': -81.3663231}"
346,"{'lat': 40.5736639, 'lng': -88.9013488}"
347,"{'lat': 37.9151214, 'lng': -122.3232297}"
348,"{'lat': 41.7654624, 'lng': -87.5629498}"
349,"{'lat': 40.9674087, 'lng': -81.39186389999999}"
350,"{'lat': 26.439481, 'lng': -80.09667089999999}"
351,"{'lat': 34.1742623, 'lng': -84.760308}"
352,"{'lat': 34.1080958, 'lng': -117.3747908}"
353,"{'lat': 32.741102, 'lng': -117.1301075}"
354,"{'lat': 39.0111522, 'lng': -94.4909729}"
355,"{'lat': 40.0531247, 'lng': -75.1499249}"
356,"{'lat': 40.4509984, 'lng': -79.9848975}"
357,"{'lat': 45.7922039, 'lng': -93.1626812}"
358,"{'lat': 35.2244395, 'lng': -80.89789189999999}"
359,"{'lat': 35.2244395, 'lng': -80.89789189999999}"
360,"{'lat': 33.5632703, 'lng': -101.922455}"
361,"{'lat': 37.4084481, 'lng': -120.8500656}"
362,"{'lat': 45.0375976, 'lng': -69.820422}"
363,"{'lat': 35.2077009, 'lng': -111.6106497}"
364,"{'lat': 40.88036080000001, 'lng': -73.8609436}"
